sex,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,*,Married-civ-spouse,Undergraduate,United-States,Government,Other,>50K
Female,*,spouse not present,High School,*,Non-Government,Other,<=50K
Female,White,spouse not present,Higher education,North America,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,Undergraduate,North America,Private,Other,<=50K
Female,*,*,Higher education,North America,Non-Government,*,<=50K
Female,White,Married-civ-spouse,*,*,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,<=50K
Female,White,Divorced,Undergraduate,United-States,*,Technical,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,>50K
Male,White,Never-married,HS-grad,*,Private,Other,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Female,*,*,*,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Nontechnical,<=50K
Male,White,Divorced,High School,North America,Non-Government,Other,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Technical,>50K
Female,*,spouse not present,High School,United-States,Private,Adm-clerical,<=50K
Male,White,Never-married,HS-grad,*,Private,Other,<=50K
Female,White,Never-married,Undergraduate,*,Private,Nontechnical,<=50K
Male,White,Married-civ-spouse,High School,United-States,Private,Exec-managerial,<=50K
*,*,*,*,North America,Government,Other,>50K
Male,*,*,*,North America,Local-gov,*,<=50K
Male,White,*,Undergraduate,United-States,Government,*,<=50K
Female,White,Never-married,Higher education,United-States,Private,Technical,<=50K
Male,White,Never-married,High School,United-States,Private,Other-service,<=50K
Female,*,*,Undergraduate,North America,*,*,<=50K
Male,Asian-Pac-Islander,*,*,*,Non-Government,*,<=50K
Male,*,*,Higher education,*,*,*,<=50K
Male,White,spouse not present,Higher education,United-States,Government,*,>50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,White,Married-civ-spouse,*,*,*,Technical,>50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K
Female,White,Divorced,High School,United-States,Non-Government,Adm-clerical,<=50K
Male,*,Never-married,*,North America,Non-Government,*,<=50K
Female,*,spouse not present,High School,United-States,Private,Adm-clerical,<=50K
Female,White,spouse not present,Higher education,North America,Non-Government,Other,<=50K
Male,*,Married-civ-spouse,Higher education,*,Non-Government,*,<=50K
Female,White,Married-civ-spouse,Undergraduate,United-States,Private,Technical,>50K
Female,White,Divorced,High School,United-States,Non-Government,Adm-clerical,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Transport-moving,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,<=50K
Female,White,spouse not present,Higher education,North America,Non-Government,Other,<=50K
Male,*,*,Higher education,*,*,*,<=50K
Male,White,spouse not present,High School,*,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,White,Married-civ-spouse,Assoc-voc,United-States,Private,Technical,<=50K
Male,White,Married-civ-spouse,Masters,United-States,Private,Nontechnical,>50K
Male,White,*,High School,United-States,Government,Technical,>50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,>50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Female,White,spouse not present,*,North America,Non-Government,*,<=50K
Male,*,Never-married,*,North America,Non-Government,*,<=50K
Male,White,Never-married,Undergraduate,United-States,Private,Technical,<=50K
Male,White,Divorced,High School,United-States,Non-Government,Craft-repair,<=50K
Male,*,Married-civ-spouse,*,*,Private,*,<=50K
Male,*,spouse not present,Higher education,United-States,*,*,<=50K
Female,Black,spouse not present,*,North America,*,Other,<=50K
Male,*,spouse not present,*,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-inc,Sales,>50K
Female,*,spouse not present,Higher education,*,Non-Government,Nontechnical,<=50K
Male,White,Never-married,Higher education,North America,Private,Other-service,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Female,*,spouse not present,Higher education,*,Non-Government,Nontechnical,<=50K
Male,White,Divorced,High School,United-States,Non-Government,Craft-repair,<=50K
Male,White,spouse present,Higher education,United-States,Non-Government,Technical,<=50K
Male,White,spouse present,Higher education,United-States,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K
*,Black,*,*,United-States,*,*,<=50K
Male,White,Divorced,High School,United-States,Non-Government,Craft-repair,>50K
Male,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K
Female,White,spouse not present,HS-grad,United-States,Private,Other-service,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Private,Other,>50K
Female,*,Married-civ-spouse,Higher education,North America,Non-Government,Nontechnical,>50K
Male,*,*,*,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Private,Handlers-cleaners,<=50K
Female,*,Never-married,*,United-States,*,*,<=50K
Male,White,Never-married,Undergraduate,United-States,Private,Sales,<=50K
Female,White,spouse present,*,North America,*,Other,<=50K
Male,White,Divorced,High School,North America,Non-Government,Other,<=50K
Male,White,*,*,*,Government,*,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Government,Technical,<=50K
Female,*,Married-civ-spouse,Higher education,North America,Non-Government,Nontechnical,<=50K
Female,White,spouse not present,HS-grad,United-States,Private,Other-service,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Private,Other,<=50K
Male,White,spouse not present,*,*,Government,*,<=50K
Male,White,Divorced,Higher education,United-States,Non-Government,*,>50K
Male,White,Married-civ-spouse,HS-grad,*,Non-Government,Technical,<=50K
Male,White,Never-married,HS-grad,United-States,Private,Technical,<=50K
Female,*,Married-civ-spouse,Higher education,North America,Non-Government,Nontechnical,>50K
Male,White,Married-civ-spouse,Higher education,United-States,Private,Transport-moving,>50K
Male,White,Married-civ-spouse,Bachelors,*,Non-Government,Technical,>50K
Male,Asian-Pac-Islander,*,*,*,Non-Government,*,<=50K
Male,White,spouse not present,Higher education,United-States,Private,Other,<=50K
Male,White,Married-civ-spouse,Higher education,North America,Private,Technical,>50K
Male,*,Never-married,Higher education,North America,*,*,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Private,Transport-moving,>50K
Female,*,Married-civ-spouse,Higher education,North America,Non-Government,Nontechnical,>50K
Male,White,Married-civ-spouse,Bachelors,*,Non-Government,Technical,>50K
Female,White,spouse not present,Higher education,North America,Non-Government,Other,<=50K
Female,*,*,*,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Female,White,spouse not present,Undergraduate,North America,Non-Government,Nontechnical,<=50K
Female,White,Never-married,Higher education,*,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,*,*,*,North America,Private,Technical,<=50K
Male,*,spouse present,Higher education,*,Government,*,>50K
Female,*,spouse not present,*,North America,*,*,<=50K
Male,White,Never-married,HS-grad,*,Private,Other,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K
Male,White,Never-married,HS-grad,United-States,Private,Technical,<=50K
Male,White,Married-civ-spouse,Graduate,United-States,Non-Government,Exec-managerial,>50K
Female,White,*,High School,North America,Private,Nontechnical,<=50K
Male,White,Never-married,High School,United-States,Private,*,<=50K
Female,White,spouse not present,High School,North America,Non-Government,*,<=50K
Female,White,Never-married,Professional Education,United-States,Private,Technical,<=50K
Female,*,spouse not present,High School,United-States,Private,Adm-clerical,<=50K
Female,*,Separated,HS-grad,United-States,Private,*,<=50K
Male,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K
Female,*,*,*,*,Non-Government,*,>50K
Male,White,Never-married,Some-college,United-States,Private,Sales,<=50K
Male,White,Never-married,High School,United-States,Private,Other,<=50K
Female,White,*,*,North America,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Private,Machine-op-inspct,<=50K
Male,White,Never-married,HS-grad,United-States,Private,Technical,<=50K
Male,White,Married-civ-spouse,*,*,*,Technical,<=50K
Male,White,Never-married,Higher education,North America,Private,Other-service,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,White,Married-civ-spouse,Professional Education,United-States,Private,Technical,<=50K
Female,White,spouse not present,Undergraduate,North America,Non-Government,Nontechnical,<=50K
*,*,spouse not present,*,North America,Non-Government,Nontechnical,<=50K
Male,*,*,*,North America,Non-Government,*,<=50K
Female,White,Never-married,High School,North America,Private,Nontechnical,<=50K
Female,White,Never-married,Undergraduate,*,Private,Nontechnical,<=50K
Female,White,spouse not present,Higher education,North America,Non-Government,Other,<=50K
*,*,spouse not present,Higher education,North America,Government,Technical,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Handlers-cleaners,>50K
Male,White,Never-married,Higher education,United-States,Non-Government,Technical,<=50K
Female,White,Never-married,Undergraduate,*,Private,Nontechnical,<=50K
Male,*,spouse not present,Higher education,*,Non-Government,*,<=50K
Female,*,spouse not present,*,North America,*,*,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,White,Married-civ-spouse,Undergraduate,North America,Private,Other,<=50K
Female,White,spouse not present,High School,North America,Non-Government,*,<=50K
Male,*,Never-married,*,North America,Non-Government,*,<=50K
Male,White,spouse not present,HS-grad,North America,Non-Government,*,<=50K
Male,White,Never-married,Undergraduate,North America,Private,Handlers-cleaners,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Technical,<=50K
Female,*,*,*,North America,Non-Government,*,<=50K
Female,White,Never-married,Undergraduate,*,Private,Nontechnical,<=50K
Male,*,spouse not present,Undergraduate,North America,*,*,<=50K
Female,White,Divorced,Higher education,United-States,Non-Government,*,<=50K
Female,White,Married-civ-spouse,*,*,Non-Government,Technical,<=50K
Male,White,spouse not present,High School,North America,Private,Other,<=50K
Female,White,Married-civ-spouse,*,*,Non-Government,Technical,<=50K
*,*,spouse not present,*,*,*,Other,<=50K
Female,White,spouse not present,Higher education,North America,Non-Government,Other,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Female,White,spouse not present,Higher education,North America,Non-Government,Technical,<=50K
Male,*,*,*,*,Non-Government,Technical,<=50K
Male,White,Never-married,High School,United-States,Private,Other,>50K
Female,White,Divorced,High School,United-States,Non-Government,Adm-clerical,<=50K
Female,White,spouse not present,HS-grad,United-States,Private,Other-service,<=50K
Male,*,*,High School,North America,*,*,<=50K
Male,White,Never-married,Undergraduate,United-States,Private,Sales,>50K
Male,White,spouse present,High School,North America,Self-emp-not-inc,Technical,<=50K
*,White,*,*,*,Non-Government,*,<=50K
*,*,spouse not present,*,North America,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K
Female,White,*,High School,North America,Private,Nontechnical,>50K
Male,*,*,High School,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,White,Married-civ-spouse,Undergraduate,North America,Self-emp-inc,Nontechnical,>50K
Male,White,Married-civ-spouse,Undergraduate,*,Government,Other,>50K
Female,White,spouse not present,Undergraduate,North America,Non-Government,Nontechnical,<=50K
Male,White,*,Higher education,United-States,Private,*,<=50K
Male,White,Never-married,High School,United-States,Non-Government,Technical,<=50K
Male,White,Never-married,High School,United-States,Private,Other,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,>50K
Male,*,*,*,*,*,*,<=50K
Female,White,spouse not present,High School,United-States,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Government,Technical,>50K
Female,Black,spouse not present,High School,*,Non-Government,Other,<=50K
Female,Black,spouse not present,High School,*,Non-Government,Other,<=50K
Female,*,spouse not present,High School,*,Non-Government,Other,<=50K
Female,*,Married-civ-spouse,Higher education,North America,Non-Government,Nontechnical,>50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,<=50K
