sex,race,marital-status,education,native-country,workclass,occupation,salary-class
Female,White,Never-married,Higher education,United-States,Non-Government,Other-service,<=50K
Male,White,Married-civ-spouse,*,North America,Self-emp-not-inc,*,<=50K
Male,White,*,High School,United-States,Non-Government,Nontechnical,>50K
Male,White,Never-married,Higher education,North America,Private,Technical,<=50K
Female,White,spouse not present,Higher education,North America,Non-Government,Technical,<=50K
Male,*,spouse not present,Higher education,United-States,Non-Government,*,<=50K
Female,White,spouse not present,Higher education,North America,Non-Government,Technical,<=50K
Female,*,spouse not present,Higher education,United-States,Non-Government,Nontechnical,>50K
Male,White,spouse not present,*,*,Private,Technical,<=50K
Male,*,*,Higher education,North America,*,*,<=50K
Male,*,*,High School,North America,Government,*,<=50K
Male,*,*,High School,North America,Non-Government,Other,<=50K
Male,White,spouse present,Higher education,*,*,Other,<=50K
Male,White,*,Undergraduate,United-States,Self-emp-inc,*,>50K
Female,*,*,*,North America,*,*,>50K
Male,White,spouse not present,Higher education,North America,Government,*,<=50K
Male,*,Married-civ-spouse,*,North America,Government,*,<=50K
Male,White,Married-civ-spouse,Undergraduate,North America,Private,Other,>50K
Male,*,spouse not present,High School,North America,Non-Government,Other,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K
Male,White,spouse present,Higher education,United-States,Non-Government,Other,<=50K
Female,White,Never-married,*,North America,Private,Technical,<=50K
Male,*,*,Higher education,North America,*,*,<=50K
Male,White,Married-civ-spouse,Higher education,North America,Non-Government,Technical,>50K
Male,White,Married-civ-spouse,Undergraduate,North America,Private,Other,<=50K
Female,*,Never-married,*,*,Private,*,<=50K
Male,*,spouse not present,Higher education,United-States,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K
Female,*,Divorced,Higher education,United-States,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Private,Nontechnical,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,>50K
Female,*,spouse not present,HS-grad,North America,Non-Government,*,<=50K
Female,White,Divorced,High School,North America,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,Professional Education,United-States,Private,Technical,<=50K
Male,White,Never-married,Some-college,United-States,Private,Technical,<=50K
Female,*,spouse not present,Higher education,United-States,Non-Government,Nontechnical,<=50K
Female,White,spouse not present,*,*,*,*,<=50K
Female,White,spouse not present,Higher education,North America,Non-Government,Technical,>50K
Male,White,Married-civ-spouse,Some-college,United-States,Private,Sales,>50K
Female,White,*,*,North America,Private,Technical,<=50K
Male,*,spouse not present,*,*,*,Technical,<=50K
Male,White,Married-civ-spouse,Undergraduate,North America,Private,Other,<=50K
Male,White,Married-civ-spouse,High School,United-States,Self-emp-not-inc,Technical,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Nontechnical,>50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K
*,White,*,High School,*,Non-Government,Technical,>50K
Female,White,*,*,North America,Private,Technical,<=50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K
Male,White,*,Undergraduate,North America,Self-emp-inc,Nontechnical,>50K
Female,White,Never-married,Higher education,United-States,Non-Government,Other-service,<=50K
Male,White,Divorced,HS-grad,North America,Private,Craft-repair,<=50K
Female,*,*,High School,*,*,*,>50K
Female,White,spouse not present,Higher education,*,Non-Government,Other,<=50K
Male,White,Never-married,Higher education,United-States,Private,Other-service,<=50K
Female,White,Never-married,Higher education,North America,Non-Government,Adm-clerical,<=50K
*,*,Married-civ-spouse,*,North America,*,*,>50K
Male,White,Never-married,Undergraduate,United-States,Private,Sales,<=50K
Male,White,Never-married,HS-grad,United-States,Non-Government,Technical,<=50K
Female,*,spouse not present,Higher education,North America,*,*,<=50K
Female,White,Never-married,*,North America,Non-Government,Other,<=50K
Male,White,spouse not present,High School,North America,Private,Other,<=50K
Male,White,Married-civ-spouse,Undergraduate,North America,Private,Other,>50K
Female,White,spouse not present,*,North America,Government,Technical,<=50K
Male,White,spouse not present,High School,North America,Private,Other,<=50K
Male,White,Married-civ-spouse,Higher education,North America,Non-Government,Technical,>50K
Male,White,Married-civ-spouse,*,North America,Private,Technical,<=50K
Male,White,Married-civ-spouse,High School,United-States,Private,Other,<=50K
Male,White,spouse present,Higher education,*,*,Other,<=50K
Female,White,spouse not present,Undergraduate,United-States,Non-Government,Technical,<=50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,>50K
Male,White,Married-civ-spouse,*,North America,Private,Technical,<=50K
Female,White,*,*,North America,Government,*,<=50K
Female,White,*,High School,United-States,Non-Government,*,<=50K
Male,White,Married-civ-spouse,*,North America,Private,Technical,<=50K
Female,White,*,*,North America,Government,*,<=50K
Male,White,spouse not present,Higher education,North America,Government,*,<=50K
Male,White,Never-married,Higher education,North America,Private,Technical,<=50K
Male,White,Divorced,Higher education,United-States,Non-Government,Nontechnical,<=50K
Male,White,*,*,United-States,Non-Government,Nontechnical,<=50K
Female,White,Never-married,Higher education,United-States,Non-Government,Other-service,<=50K
Male,White,Married-civ-spouse,Professional Education,United-States,Private,Technical,>50K
Female,White,Divorced,High School,North America,Non-Government,Other-service,<=50K
Female,White,*,*,North America,Private,Technical,<=50K
Male,White,Married-civ-spouse,Undergraduate,North America,Private,Other,<=50K
*,*,*,High School,*,Private,*,<=50K
Male,White,spouse not present,High School,North America,Private,Other,<=50K
Male,White,Married-civ-spouse,High School,*,Non-Government,Nontechnical,>50K
Male,White,Never-married,Undergraduate,United-States,Private,Adm-clerical,<=50K
Male,White,Never-married,HS-grad,United-States,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,HS-grad,North America,Private,Machine-op-inspct,<=50K
Male,White,Married-civ-spouse,Undergraduate,North America,Local-gov,Technical,>50K
Male,White,Divorced,High School,United-States,Non-Government,Other,<=50K
Male,White,Never-married,HS-grad,*,Private,Other-service,<=50K
Male,White,spouse not present,Undergraduate,United-States,Non-Government,Technical,<=50K
Male,White,spouse not present,High School,North America,Private,Other,<=50K
Male,White,Never-married,High School,North America,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,*,North America,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Private,Tech-support,>50K
Male,White,Married-civ-spouse,Higher education,North America,Government,Nontechnical,>50K
Male,White,Never-married,HS-grad,United-States,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,White,Never-married,High School,North America,Private,Nontechnical,<=50K
Female,*,spouse not present,High School,*,Non-Government,*,<=50K
Female,White,Divorced,High School,North America,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K
Male,White,Never-married,Bachelors,United-States,Private,Nontechnical,<=50K
Male,White,spouse not present,*,North America,Non-Government,*,<=50K
Male,White,Divorced,*,North America,Non-Government,Technical,>50K
Male,White,*,Undergraduate,North America,Self-emp-inc,Nontechnical,>50K
Female,White,*,*,*,Non-Government,Nontechnical,<=50K
Male,*,Married-civ-spouse,*,North America,Government,Other,>50K
Male,White,Married-civ-spouse,Some-college,United-States,Private,Sales,<=50K
Male,White,Married-civ-spouse,Higher education,North America,Government,Nontechnical,>50K
Male,White,Married-civ-spouse,Higher education,North America,Government,Technical,>50K
Female,*,spouse not present,Higher education,United-States,Non-Government,Nontechnical,<=50K
Female,White,*,Undergraduate,North America,*,Adm-clerical,<=50K
Male,*,Married-civ-spouse,*,*,Non-Government,Nontechnical,>50K
Female,*,Divorced,Higher education,United-States,Non-Government,*,<=50K
Male,White,Married-civ-spouse,High School,North America,Non-Government,Technical,<=50K
Male,White,spouse not present,*,North America,Non-Government,*,<=50K
Male,*,*,Higher education,*,*,*,<=50K
Male,White,Divorced,HS-grad,North America,Private,Craft-repair,<=50K
*,White,*,*,*,Non-Government,*,<=50K
Female,*,spouse not present,Higher education,North America,Private,*,<=50K
Male,White,Married-civ-spouse,Professional Education,North America,Private,Nontechnical,>50K
Male,White,Married-civ-spouse,Higher education,United-States,*,Other,>50K
Male,White,Never-married,Undergraduate,United-States,Private,Sales,<=50K
Male,White,Married-civ-spouse,High School,United-States,Private,Exec-managerial,>50K
*,*,*,*,North America,Non-Government,*,>50K
Male,White,Divorced,Higher education,United-States,Non-Government,Nontechnical,>50K
Male,White,Never-married,HS-grad,*,Private,Other-service,<=50K
Male,White,Married-civ-spouse,*,*,Non-Government,Technical,<=50K
Male,White,Never-married,Professional Education,United-States,Non-Government,Technical,<=50K
Male,White,Never-married,Some-college,United-States,Private,Technical,<=50K
Male,*,Married-civ-spouse,*,North America,Government,Other,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Other-service,<=50K
Male,White,Married-civ-spouse,Professional Education,United-States,Private,Craft-repair,>50K
Female,White,Divorced,High School,United-States,Non-Government,*,<=50K
Female,White,spouse not present,Undergraduate,United-States,Non-Government,Adm-clerical,<=50K
Female,White,*,Undergraduate,North America,*,Adm-clerical,<=50K
Male,White,Never-married,High School,North America,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,High School,United-States,Self-emp-not-inc,Technical,<=50K
Male,White,Married-civ-spouse,Undergraduate,North America,Private,Exec-managerial,<=50K
Female,*,spouse not present,Higher education,North America,*,*,<=50K
Female,White,Never-married,*,North America,Private,Technical,<=50K
Female,White,spouse not present,*,North America,Government,Technical,<=50K
Female,White,Divorced,High School,North America,Non-Government,Nontechnical,<=50K
Male,*,*,*,North America,Government,*,<=50K
*,*,spouse not present,*,North America,Government,*,<=50K
Female,*,spouse not present,Higher education,North America,*,*,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
*,White,*,High School,United-States,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K
Male,White,Never-married,High School,United-States,Private,Machine-op-inspct,<=50K
*,*,Married-civ-spouse,Higher education,North America,Non-Government,Other,>50K
Male,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
Male,White,Never-married,HS-grad,United-States,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K
Female,*,*,*,North America,*,*,<=50K
Male,White,spouse not present,Higher education,United-States,Non-Government,Technical,<=50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
Female,White,Never-married,*,North America,Non-Government,Other,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K
Male,White,Divorced,Higher education,United-States,Non-Government,Nontechnical,<=50K
Male,White,Never-married,HS-grad,United-States,Non-Government,Technical,<=50K
Male,White,Never-married,Some-college,United-States,Private,Technical,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Non-Government,Sales,>50K
Male,White,Married-civ-spouse,Higher education,*,*,*,>50K
Male,White,Never-married,Higher education,North America,Private,Technical,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K
Female,White,Never-married,Professional Education,United-States,Private,Other,<=50K
Female,*,spouse not present,*,North America,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,High School,North America,Non-Government,Other,<=50K
Male,White,Never-married,High School,North America,Non-Government,Technical,<=50K
Male,*,*,*,North America,*,*,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K
Male,White,Married-civ-spouse,Higher education,North America,Non-Government,Technical,>50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Private,Nontechnical,<=50K
Male,White,Married-civ-spouse,Undergraduate,North America,Non-Government,Machine-op-inspct,>50K
Female,White,spouse not present,*,*,*,*,<=50K
Female,White,spouse not present,Higher education,North America,Non-Government,Technical,<=50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,White,spouse not present,High School,North America,Private,Other,<=50K
Female,White,Never-married,*,North America,Private,Technical,<=50K
Female,*,spouse not present,Higher education,United-States,Non-Government,Nontechnical,<=50K
Female,White,Never-married,*,North America,*,Nontechnical,<=50K
Male,White,Married-civ-spouse,Some-college,United-States,Private,Prof-specialty,>50K
Female,*,spouse not present,*,*,*,*,<=50K
Female,White,Never-married,Higher education,United-States,Non-Government,Other-service,<=50K
Male,White,Married-civ-spouse,Professional Education,United-States,Private,Prof-specialty,>50K
Male,White,Married-civ-spouse,HS-grad,North America,Private,Machine-op-inspct,<=50K
